gene;sample;mutated;label;year
GES;72;0;β-lactamases;2014
IMP;72;0;β-lactamases;2014
LAP;72;0;β-lactamases;2014
OXA;72;0;β-lactamases;2014
PSE;72;0;β-lactamases;2014
SHV;72;0;β-lactamases;2014
TEM;72;0;β-lactamases;2014
VEB;72;0;β-lactamases;2014
umuC/D;72;2;features;2014
Plasmid-segregation;72;2;features;2014
Toxin-antitoxin;72;2;features;2014
psiA/B;72;2;features;2014
Mercuric Res.;72;0;features;2014
Copper Res.;72;0;features;2014
Arsenic Res.;72;0;features;2014
IncA/C;72;0;Inc-group;2014
IncA/C2;72;0;Inc-group;2014
IncFIA;72;0;Inc-group;2014
IncFIB;72;0;Inc-group;2014
IncFIC;72;0;Inc-group;2014
IncFII;72;0;Inc-group;2014
IncHI1A;72;0;Inc-group;2014
IncHI1B;72;0;Inc-group;2014
IncHI2;72;0;Inc-group;2014
IncHI2A;72;0;Inc-group;2014
IncI2;72;0;Inc-group;2014
IncL/M;72;0;Inc-group;2014
IncN;72;3;Inc-group;2014
IncN2;72;0;Inc-group;2014
IncN3;72;0;Inc-group;2014
IncP;72;0;Inc-group;2014
IncQ1;72;0;Inc-group;2014
IncQ2;72;0;Inc-group;2014
IncU;72;0;Inc-group;2014
IncX3;72;0;Inc-group;2014
IncY;72;0;Inc-group;2014
Acinetobacter;72;0;Organism;2014
Aeromonas;72;0;Organism;2014
Citrobacter;72;0;Organism;2014
Enterbacter;72;0;Organism;2014
Enterobacter;72;0;Organism;2014
Enterobacteriaceae;72;0;Organism;2014
Escherichia;72;0;Organism;2014
Klebsiella;72;4;Organism;2014
Leclercia;72;0;Organism;2014
Morganella;72;0;Organism;2014
Pantoea;72;0;Organism;2014
Proteus;72;0;Organism;2014
Pseudomonas;72;0;Organism;2014
Raoultella;72;0;Organism;2014
Salmonella;72;0;Organism;2014
Serratia;72;0;Organism;2014
Resolvase found;72;5;Transpos.;2014
Tn4401;;0;Transpos.;2014
Tn4401 fragmented;;0;Transpos.;2014
CMY;15;0;β-lactamases;2010
CTX-M;15;1;β-lactamases;2010
DHA;15;0;β-lactamases;2010
FOX;15;0;β-lactamases;2010
GES;15;0;β-lactamases;2010
IMP;15;0;β-lactamases;2010
LAP;15;0;β-lactamases;2010
OXA;15;0;β-lactamases;2010
PSE;15;0;β-lactamases;2010
SHV;15;0;β-lactamases;2010
TEM;15;1;β-lactamases;2010
VEB;15;0;β-lactamases;2010
umuC/D;15;2;features;2010
Plasmid-segregation;15;2;features;2010
Toxin-antitoxin;15;2;features;2010
psiA/B;15;2;features;2010
Mercuric Res.;15;2;features;2010
Copper Res.;15;0;features;2010
Arsenic Res.;15;0;features;2010
IncA/C;15;0;Inc-group;2010
IncA/C2;15;0;Inc-group;2010
IncFIA;15;0;Inc-group;2010
IncFIB;15;0;Inc-group;2010
IncFIC;15;0;Inc-group;2010
IncFII;15;0;Inc-group;2010
IncHI1A;15;0;Inc-group;2010
IncHI1B;15;0;Inc-group;2010
IncHI2;15;0;Inc-group;2010
IncHI2A;15;0;Inc-group;2010
IncI2;15;0;Inc-group;2010
IncL/M;15;0;Inc-group;2010
IncN;15;0;Inc-group;2010
IncN2;15;0;Inc-group;2010
IncN3;15;0;Inc-group;2010
IncP;15;0;Inc-group;2010
IncQ1;15;0;Inc-group;2010
IncQ2;15;0;Inc-group;2010
IncU;15;0;Inc-group;2010
IncX3;15;0;Inc-group;2010
IncY;15;0;Inc-group;2010
Acinetobacter;15;0;Organism;2010
Aeromonas;15;0;Organism;2010
Citrobacter;15;0;Organism;2010
Enterbacter;15;0;Organism;2010
Enterobacter;15;0;Organism;2010
Enterobacteriaceae;15;0;Organism;2010
Escherichia;15;0;Organism;2010
Klebsiella;15;4;Organism;2010
Leclercia;15;0;Organism;2010
Morganella;15;0;Organism;2010
Pantoea;15;0;Organism;2010
Proteus;15;0;Organism;2010
Pseudomonas;15;0;Organism;2010
Raoultella;15;0;Organism;2010
Salmonella;15;0;Organism;2010
Serratia;15;0;Organism;2010
Resolvase found;15;5;Transpos.;2010
Tn4401;;0;Transpos.;2010
Tn4401 fragmented;;0;Transpos.;2010
CMY;20;0;β-lactamases;2005
CTX-M;20;0;β-lactamases;2005
DHA;20;0;β-lactamases;2005
FOX;20;0;β-lactamases;2005
GES;20;0;β-lactamases;2005
IMP;20;0;β-lactamases;2005
LAP;20;0;β-lactamases;2005
OXA;20;0;β-lactamases;2005
PSE;20;0;β-lactamases;2005
SHV;20;0;β-lactamases;2005
TEM;20;0;β-lactamases;2005
VEB;20;0;β-lactamases;2005
umuC/D;20;2;features;2005
Plasmid-segregation;20;0;features;2005
Toxin-antitoxin;20;2;features;2005
psiA/B;20;2;features;2005
Mercuric Res.;20;0;features;2005
Copper Res.;20;2;features;2005
Arsenic Res.;20;2;features;2005
IncA/C;20;0;Inc-group;2005
IncA/C2;20;0;Inc-group;2005
IncFIA;20;0;Inc-group;2005
IncFIB;20;3;Inc-group;2005
IncFIC;20;0;Inc-group;2005
IncFII;20;0;Inc-group;2005
IncHI1A;20;0;Inc-group;2005
IncHI1B;20;0;Inc-group;2005
IncHI2;20;0;Inc-group;2005
IncHI2A;20;0;Inc-group;2005
IncI2;20;0;Inc-group;2005
IncL/M;20;0;Inc-group;2005
IncN;20;0;Inc-group;2005
IncN2;20;0;Inc-group;2005
IncN3;20;0;Inc-group;2005
IncP;20;0;Inc-group;2005
IncQ1;20;0;Inc-group;2005
IncQ2;20;0;Inc-group;2005
IncU;20;0;Inc-group;2005
IncX3;20;0;Inc-group;2005
IncY;20;0;Inc-group;2005
Acinetobacter;20;0;Organism;2005
Aeromonas;20;0;Organism;2005
Citrobacter;20;0;Organism;2005
Enterbacter;20;0;Organism;2005
Enterobacter;20;0;Organism;2005
Enterobacteriaceae;20;0;Organism;2005
Escherichia;20;0;Organism;2005
Klebsiella;20;4;Organism;2005
Leclercia;20;0;Organism;2005
Morganella;20;0;Organism;2005
Pantoea;20;0;Organism;2005
Proteus;20;0;Organism;2005
Pseudomonas;20;0;Organism;2005
Raoultella;20;0;Organism;2005
Salmonella;20;0;Organism;2005
Serratia;20;0;Organism;2005
Resolvase found;20;5;Transpos.;2005
Tn4401;;5;Transpos.;2005
Tn4401 fragmented;;0;Transpos.;2005
CMY;57;0;β-lactamases;2006
CTX-M;57;0;β-lactamases;2006
DHA;57;0;β-lactamases;2006
FOX;57;0;β-lactamases;2006
GES;57;0;β-lactamases;2006
IMP;57;0;β-lactamases;2006
LAP;57;0;β-lactamases;2006
OXA;57;1;β-lactamases;2006
PSE;57;0;β-lactamases;2006
SHV;57;0;β-lactamases;2006
TEM;57;1;β-lactamases;2006
VEB;57;0;β-lactamases;2006
umuC/D;57;2;features;2006
Plasmid-segregation;57;2;features;2006
Toxin-antitoxin;57;2;features;2006
psiA/B;57;2;features;2006
Mercuric Res.;57;2;features;2006
Copper Res.;57;0;features;2006
Arsenic Res.;57;0;features;2006
IncA/C;57;0;Inc-group;2006
IncA/C2;57;0;Inc-group;2006
IncFIA;57;0;Inc-group;2006
IncFIB;57;3;Inc-group;2006
IncFIC;57;0;Inc-group;2006
IncFII;57;0;Inc-group;2006
IncHI1A;57;0;Inc-group;2006
IncHI1B;57;0;Inc-group;2006
IncHI2;57;0;Inc-group;2006
IncHI2A;57;0;Inc-group;2006
IncI2;57;0;Inc-group;2006
IncL/M;57;0;Inc-group;2006
IncN;57;0;Inc-group;2006
IncN2;57;0;Inc-group;2006
IncN3;57;0;Inc-group;2006
IncP;57;0;Inc-group;2006
IncQ1;57;0;Inc-group;2006
IncQ2;57;0;Inc-group;2006
IncU;57;0;Inc-group;2006
IncX3;57;0;Inc-group;2006
IncY;57;0;Inc-group;2006
Acinetobacter;57;0;Organism;2006
Aeromonas;57;0;Organism;2006
Citrobacter;57;4;Organism;2006
Enterbacter;57;0;Organism;2006
Enterobacter;57;0;Organism;2006
Enterobacteriaceae;57;0;Organism;2006
Escherichia;57;4;Organism;2006
Klebsiella;57;4;Organism;2006
Leclercia;57;0;Organism;2006
Morganella;57;0;Organism;2006
Pantoea;57;0;Organism;2006
Proteus;57;0;Organism;2006
Pseudomonas;57;0;Organism;2006
Raoultella;57;0;Organism;2006
Salmonella;57;0;Organism;2006
Serratia;57;0;Organism;2006
Resolvase found;57;5;Transpos.;2006
Tn4401;;5;Transpos.;2006
Tn4401 fragmented;;0;Transpos.;2006
CMY;38;0;β-lactamases;2010
CTX-M;38;0;β-lactamases;2010
DHA;38;0;β-lactamases;2010
FOX;38;0;β-lactamases;2010
GES;38;0;β-lactamases;2010
IMP;38;0;β-lactamases;2010
LAP;38;0;β-lactamases;2010
OXA;38;1;β-lactamases;2010
PSE;38;0;β-lactamases;2010
SHV;38;0;β-lactamases;2010
TEM;38;1;β-lactamases;2010
VEB;38;0;β-lactamases;2010
umuC/D;38;2;features;2010
Plasmid-segregation;38;2;features;2010
Toxin-antitoxin;38;2;features;2010
psiA/B;38;2;features;2010
Mercuric Res.;38;0;features;2010
Copper Res.;38;0;features;2010
Arsenic Res.;38;0;features;2010
IncA/C;38;0;Inc-group;2010
IncA/C2;38;0;Inc-group;2010
IncFIA;38;3;Inc-group;2010
IncFIB;38;0;Inc-group;2010
IncFIC;38;0;Inc-group;2010
IncFII;38;0;Inc-group;2010
IncHI1A;38;0;Inc-group;2010
IncHI1B;38;0;Inc-group;2010
IncHI2;38;0;Inc-group;2010
IncHI2A;38;0;Inc-group;2010
IncI2;38;0;Inc-group;2010
IncL/M;38;0;Inc-group;2010
IncN;38;0;Inc-group;2010
IncN2;38;0;Inc-group;2010
IncN3;38;0;Inc-group;2010
IncP;38;0;Inc-group;2010
IncQ1;38;0;Inc-group;2010
IncQ2;38;0;Inc-group;2010
IncU;38;0;Inc-group;2010
IncX3;38;0;Inc-group;2010
IncY;38;0;Inc-group;2010
Acinetobacter;38;0;Organism;2010
Aeromonas;38;0;Organism;2010
Citrobacter;38;0;Organism;2010
Enterbacter;38;0;Organism;2010
Enterobacter;38;4;Organism;2010
Enterobacteriaceae;38;0;Organism;2010
Escherichia;38;0;Organism;2010
Klebsiella;38;4;Organism;2010
Leclercia;38;0;Organism;2010
Morganella;38;0;Organism;2010
Pantoea;38;0;Organism;2010
Proteus;38;0;Organism;2010
Pseudomonas;38;0;Organism;2010
Raoultella;38;0;Organism;2010
Salmonella;38;0;Organism;2010
Serratia;38;0;Organism;2010
Resolvase found;38;5;Transpos.;2010
Tn4401;;5;Transpos.;2010
Tn4401 fragmented;;0;Transpos.;2010
CMY;14;0;β-lactamases;2016
CTX-M;14;0;β-lactamases;2016
DHA;14;0;β-lactamases;2016
FOX;14;0;β-lactamases;2016
GES;14;0;β-lactamases;2016
IMP;14;0;β-lactamases;2016
LAP;14;0;β-lactamases;2016
OXA;14;0;β-lactamases;2016
PSE;14;0;β-lactamases;2016
SHV;14;0;β-lactamases;2016
TEM;14;1;β-lactamases;2016
VEB;14;0;β-lactamases;2016
umuC/D;14;0;features;2016
Plasmid-segregation;14;0;features;2016
Toxin-antitoxin;14;2;features;2016
psiA/B;14;0;features;2016
Mercuric Res.;14;2;features;2016
Copper Res.;14;0;features;2016
Arsenic Res.;14;0;features;2016
IncA/C;14;0;Inc-group;2016
IncA/C2;14;3;Inc-group;2016
IncFIA;14;0;Inc-group;2016
IncFIB;14;0;Inc-group;2016
IncFIC;14;0;Inc-group;2016
IncFII;14;0;Inc-group;2016
IncHI1A;14;0;Inc-group;2016
IncHI1B;14;0;Inc-group;2016
IncHI2;14;0;Inc-group;2016
IncHI2A;14;0;Inc-group;2016
IncI2;14;0;Inc-group;2016
IncL/M;14;0;Inc-group;2016
IncN;14;0;Inc-group;2016
IncN2;14;0;Inc-group;2016
IncN3;14;0;Inc-group;2016
IncP;14;0;Inc-group;2016
IncQ1;14;0;Inc-group;2016
IncQ2;14;0;Inc-group;2016
IncU;14;0;Inc-group;2016
IncX3;14;0;Inc-group;2016
IncY;14;0;Inc-group;2016
Acinetobacter;14;0;Organism;2016
Aeromonas;14;0;Organism;2016
Citrobacter;14;0;Organism;2016
Enterbacter;14;0;Organism;2016
Enterobacter;14;0;Organism;2016
Enterobacteriaceae;14;0;Organism;2016
Escherichia;14;0;Organism;2016
Klebsiella;14;4;Organism;2016
Leclercia;14;0;Organism;2016
Morganella;14;0;Organism;2016
Pantoea;14;0;Organism;2016
Proteus;14;0;Organism;2016
Pseudomonas;14;0;Organism;2016
Raoultella;14;0;Organism;2016
Salmonella;14;0;Organism;2016
Serratia;14;0;Organism;2016
Resolvase found;14;5;Transpos.;2016
Tn4401;;0;Transpos.;2016
Tn4401 fragmented;;5;Transpos.;2016
CMY;29;0;β-lactamases;2016
CTX-M;29;0;β-lactamases;2016
DHA;29;0;β-lactamases;2016
FOX;29;0;β-lactamases;2016
GES;29;0;β-lactamases;2016
IMP;29;0;β-lactamases;2016
LAP;29;0;β-lactamases;2016
OXA;29;0;β-lactamases;2016
PSE;29;0;β-lactamases;2016
SHV;29;0;β-lactamases;2016
TEM;29;0;β-lactamases;2016
VEB;29;0;β-lactamases;2016
umuC/D;29;2;features;2016
Plasmid-segregation;29;0;features;2016
Toxin-antitoxin;29;2;features;2016
psiA/B;29;2;features;2016
Mercuric Res.;29;0;features;2016
Copper Res.;29;2;features;2016
Arsenic Res.;29;2;features;2016
IncA/C;29;0;Inc-group;2016
IncA/C2;29;0;Inc-group;2016
IncFIA;29;0;Inc-group;2016
IncFIB;29;3;Inc-group;2016
IncFIC;29;0;Inc-group;2016
IncFII;29;0;Inc-group;2016
IncHI1A;29;0;Inc-group;2016
IncHI1B;29;0;Inc-group;2016
IncHI2;29;0;Inc-group;2016
IncHI2A;29;0;Inc-group;2016
IncI2;29;0;Inc-group;2016
IncL/M;29;0;Inc-group;2016
IncN;29;0;Inc-group;2016
IncN2;29;0;Inc-group;2016
IncN3;29;0;Inc-group;2016
IncP;29;0;Inc-group;2016
IncQ1;29;0;Inc-group;2016
IncQ2;29;0;Inc-group;2016
IncU;29;0;Inc-group;2016
IncX3;29;0;Inc-group;2016
IncY;29;0;Inc-group;2016
Acinetobacter;29;0;Organism;2016
Aeromonas;29;0;Organism;2016
Citrobacter;29;0;Organism;2016
Enterbacter;29;0;Organism;2016
Enterobacter;29;0;Organism;2016
Enterobacteriaceae;29;0;Organism;2016
Escherichia;29;0;Organism;2016
Klebsiella;29;4;Organism;2016
Leclercia;29;0;Organism;2016
Morganella;29;0;Organism;2016
Pantoea;29;0;Organism;2016
Proteus;29;0;Organism;2016
Pseudomonas;29;0;Organism;2016
Raoultella;29;0;Organism;2016
Salmonella;29;0;Organism;2016
Serratia;29;0;Organism;2016
Resolvase found;29;0;Transpos.;2016
Tn4401;;5;Transpos.;2016
Tn4401 fragmented;;0;Transpos.;2016
CMY;52;0;β-lactamases;2017
CTX-M;52;1;β-lactamases;2017
DHA;52;0;β-lactamases;2017
FOX;52;0;β-lactamases;2017
GES;52;0;β-lactamases;2017
IMP;52;0;β-lactamases;2017
LAP;52;0;β-lactamases;2017
OXA;52;0;β-lactamases;2017
PSE;52;0;β-lactamases;2017
SHV;52;1;β-lactamases;2017
TEM;52;1;β-lactamases;2017
VEB;52;0;β-lactamases;2017
umuC/D;52;2;features;2017
Plasmid-segregation;52;2;features;2017
Toxin-antitoxin;52;2;features;2017
psiA/B;52;2;features;2017
Mercuric Res.;52;2;features;2017
Copper Res.;52;0;features;2017
Arsenic Res.;52;0;features;2017
IncA/C;52;0;Inc-group;2017
IncA/C2;52;0;Inc-group;2017
IncFIA;52;0;Inc-group;2017
IncFIB;52;0;Inc-group;2017
IncFIC;52;0;Inc-group;2017
IncFII;52;0;Inc-group;2017
IncHI1A;52;0;Inc-group;2017
IncHI1B;52;0;Inc-group;2017
IncHI2;52;0;Inc-group;2017
IncHI2A;52;0;Inc-group;2017
IncI2;52;0;Inc-group;2017
IncL/M;52;0;Inc-group;2017
IncN;52;0;Inc-group;2017
IncN2;52;0;Inc-group;2017
IncN3;52;0;Inc-group;2017
IncP;52;0;Inc-group;2017
IncQ1;52;0;Inc-group;2017
IncQ2;52;0;Inc-group;2017
IncU;52;0;Inc-group;2017
IncX3;52;0;Inc-group;2017
IncY;52;0;Inc-group;2017
Acinetobacter;52;0;Organism;2017
Aeromonas;52;0;Organism;2017
Citrobacter;52;0;Organism;2017
Enterbacter;52;0;Organism;2017
Enterobacter;52;0;Organism;2017
Enterobacteriaceae;52;0;Organism;2017
Escherichia;52;0;Organism;2017
Klebsiella;52;4;Organism;2017
Leclercia;52;0;Organism;2017
Morganella;52;0;Organism;2017
Pantoea;52;0;Organism;2017
Proteus;52;0;Organism;2017
Pseudomonas;52;0;Organism;2017
Raoultella;52;0;Organism;2017
Salmonella;52;0;Organism;2017
Serratia;52;0;Organism;2017
Resolvase found;52;5;Transpos.;2017
Tn4401;;0;Transpos.;2017
Tn4401 fragmented;;0;Transpos.;2017
CMY;142;0;β-lactamases;2015
CTX-M;142;0;β-lactamases;2015
DHA;142;0;β-lactamases;2015
FOX;142;0;β-lactamases;2015
GES;142;0;β-lactamases;2015
IMP;142;0;β-lactamases;2015
LAP;142;0;β-lactamases;2015
OXA;142;0;β-lactamases;2015
PSE;142;0;β-lactamases;2015
SHV;142;0;β-lactamases;2015
TEM;142;0;β-lactamases;2015
VEB;142;0;β-lactamases;2015
umuC/D;142;0;features;2015
Plasmid-segregation;142;0;features;2015
Toxin-antitoxin;142;0;features;2015
psiA/B;142;0;features;2015
Mercuric Res.;142;0;features;2015
Copper Res.;142;0;features;2015
Arsenic Res.;142;0;features;2015
IncA/C;142;0;Inc-group;2015
IncA/C2;142;0;Inc-group;2015
IncFIA;142;0;Inc-group;2015
IncFIB;142;0;Inc-group;2015
IncFIC;142;0;Inc-group;2015
IncFII;142;0;Inc-group;2015
IncHI1A;142;0;Inc-group;2015
IncHI1B;142;0;Inc-group;2015
IncHI2;142;0;Inc-group;2015
IncHI2A;142;0;Inc-group;2015
IncI2;142;0;Inc-group;2015
IncL/M;142;0;Inc-group;2015
IncN;142;0;Inc-group;2015
IncN2;142;0;Inc-group;2015
IncN3;142;0;Inc-group;2015
IncP;142;0;Inc-group;2015
IncQ1;142;0;Inc-group;2015
IncQ2;142;0;Inc-group;2015
IncU;142;0;Inc-group;2015
IncX3;142;0;Inc-group;2015
IncY;142;0;Inc-group;2015
Acinetobacter;142;0;Organism;2015
Aeromonas;142;4;Organism;2015
Citrobacter;142;0;Organism;2015
Enterbacter;142;0;Organism;2015
Enterobacter;142;0;Organism;2015
Enterobacteriaceae;142;0;Organism;2015
Escherichia;142;0;Organism;2015
Klebsiella;142;0;Organism;2015
Leclercia;142;0;Organism;2015
Morganella;142;0;Organism;2015
Pantoea;142;0;Organism;2015
Proteus;142;0;Organism;2015
Pseudomonas;142;0;Organism;2015
Raoultella;142;0;Organism;2015
Salmonella;142;0;Organism;2015
Serratia;142;0;Organism;2015
Resolvase found;142;5;Transpos.;2015
Tn4401;;5;Transpos.;2015
Tn4401 fragmented;;0;Transpos.;2015
CMY;116;0;β-lactamases;2016
CTX-M;116;0;β-lactamases;2016
DHA;116;0;β-lactamases;2016
FOX;116;0;β-lactamases;2016
GES;116;0;β-lactamases;2016
IMP;116;0;β-lactamases;2016
LAP;116;0;β-lactamases;2016
OXA;116;0;β-lactamases;2016
PSE;116;0;β-lactamases;2016
SHV;116;0;β-lactamases;2016
TEM;116;0;β-lactamases;2016
VEB;116;0;β-lactamases;2016
umuC/D;116;2;features;2016
Plasmid-segregation;116;0;features;2016
Toxin-antitoxin;116;0;features;2016
psiA/B;116;0;features;2016
Mercuric Res.;116;0;features;2016
Copper Res.;116;0;features;2016
Arsenic Res.;116;0;features;2016
IncA/C;116;0;Inc-group;2016
IncA/C2;116;0;Inc-group;2016
IncFIA;116;0;Inc-group;2016
IncFIB;116;0;Inc-group;2016
IncFIC;116;0;Inc-group;2016
IncFII;116;0;Inc-group;2016
IncHI1A;116;0;Inc-group;2016
IncHI1B;116;0;Inc-group;2016
IncHI2;116;0;Inc-group;2016
IncHI2A;116;0;Inc-group;2016
IncI2;116;0;Inc-group;2016
IncL/M;116;0;Inc-group;2016
IncN;116;3;Inc-group;2016
IncN2;116;0;Inc-group;2016
IncN3;116;0;Inc-group;2016
IncP;116;0;Inc-group;2016
IncQ1;116;0;Inc-group;2016
IncQ2;116;0;Inc-group;2016
IncU;116;0;Inc-group;2016
IncX3;116;0;Inc-group;2016
IncY;116;0;Inc-group;2016
Acinetobacter;116;0;Organism;2016
Aeromonas;116;0;Organism;2016
Citrobacter;116;0;Organism;2016
Enterbacter;116;0;Organism;2016
Enterobacter;116;0;Organism;2016
Enterobacteriaceae;116;0;Organism;2016
Escherichia;116;0;Organism;2016
Klebsiella;116;0;Organism;2016
Leclercia;116;4;Organism;2016
Morganella;116;0;Organism;2016
Pantoea;116;0;Organism;2016
Proteus;116;0;Organism;2016
Pseudomonas;116;0;Organism;2016
Raoultella;116;0;Organism;2016
Salmonella;116;0;Organism;2016
Serratia;116;0;Organism;2016
Resolvase found;116;5;Transpos.;2016
Tn4401;;0;Transpos.;2016
Tn4401 fragmented;;0;Transpos.;2016
CMY;22;0;β-lactamases;2016
CTX-M;22;0;β-lactamases;2016
DHA;22;0;β-lactamases;2016
FOX;22;0;β-lactamases;2016
GES;22;0;β-lactamases;2016
IMP;22;0;β-lactamases;2016
LAP;22;0;β-lactamases;2016
OXA;22;0;β-lactamases;2016
PSE;22;0;β-lactamases;2016
SHV;22;0;β-lactamases;2016
TEM;22;0;β-lactamases;2016
VEB;22;0;β-lactamases;2016
umuC/D;22;2;features;2016
Plasmid-segregation;22;2;features;2016
Toxin-antitoxin;22;2;features;2016
psiA/B;22;2;features;2016
Mercuric Res.;22;2;features;2016
Copper Res.;22;2;features;2016
Arsenic Res.;22;0;features;2016
IncA/C;22;0;Inc-group;2016
IncA/C2;22;0;Inc-group;2016
IncFIA;22;0;Inc-group;2016
IncFIB;22;3;Inc-group;2016
IncFIC;22;0;Inc-group;2016
IncFII;22;0;Inc-group;2016
IncHI1A;22;0;Inc-group;2016
IncHI1B;22;0;Inc-group;2016
IncHI2;22;0;Inc-group;2016
IncHI2A;22;0;Inc-group;2016
IncI2;22;0;Inc-group;2016
IncL/M;22;0;Inc-group;2016
IncN;22;0;Inc-group;2016
IncN2;22;0;Inc-group;2016
IncN3;22;0;Inc-group;2016
IncP;22;0;Inc-group;2016
IncQ1;22;0;Inc-group;2016
IncQ2;22;0;Inc-group;2016
IncU;22;0;Inc-group;2016
IncX3;22;0;Inc-group;2016
IncY;22;0;Inc-group;2016
Acinetobacter;22;0;Organism;2016
Aeromonas;22;0;Organism;2016
Citrobacter;22;0;Organism;2016
Enterbacter;22;0;Organism;2016
Enterobacter;22;0;Organism;2016
Enterobacteriaceae;22;0;Organism;2016
Escherichia;22;0;Organism;2016
Klebsiella;22;4;Organism;2016
Leclercia;22;0;Organism;2016
Morganella;22;0;Organism;2016
Pantoea;22;0;Organism;2016
Proteus;22;0;Organism;2016
Pseudomonas;22;0;Organism;2016
Raoultella;22;0;Organism;2016
Salmonella;22;0;Organism;2016
Serratia;22;0;Organism;2016
Resolvase found;22;5;Transpos.;2016
Tn4401;;0;Transpos.;2016
Tn4401 fragmented;;0;Transpos.;2016
CMY;87;0;β-lactamases;2015
CTX-M;87;0;β-lactamases;2015
DHA;87;0;β-lactamases;2015
FOX;87;0;β-lactamases;2015
GES;87;0;β-lactamases;2015
IMP;87;0;β-lactamases;2015
LAP;87;0;β-lactamases;2015
OXA;87;1;β-lactamases;2015
PSE;87;0;β-lactamases;2015
SHV;87;1;β-lactamases;2015
TEM;87;1;β-lactamases;2015
VEB;87;0;β-lactamases;2015
umuC/D;87;2;features;2015
Plasmid-segregation;87;2;features;2015
Toxin-antitoxin;87;2;features;2015
psiA/B;87;0;features;2015
Mercuric Res.;87;0;features;2015
Copper Res.;87;0;features;2015
Arsenic Res.;87;0;features;2015
IncA/C;87;0;Inc-group;2015
IncA/C2;87;0;Inc-group;2015
IncFIA;87;0;Inc-group;2015
IncFIB;87;0;Inc-group;2015
IncFIC;87;0;Inc-group;2015
IncFII;87;0;Inc-group;2015
IncHI1A;87;0;Inc-group;2015
IncHI1B;87;0;Inc-group;2015
IncHI2;87;0;Inc-group;2015
IncHI2A;87;0;Inc-group;2015
IncI2;87;0;Inc-group;2015
IncL/M;87;3;Inc-group;2015
IncN;87;0;Inc-group;2015
IncN2;87;0;Inc-group;2015
IncN3;87;0;Inc-group;2015
IncP;87;0;Inc-group;2015
IncQ1;87;0;Inc-group;2015
IncQ2;87;0;Inc-group;2015
IncU;87;0;Inc-group;2015
IncX3;87;0;Inc-group;2015
IncY;87;0;Inc-group;2015
Acinetobacter;87;0;Organism;2015
Aeromonas;87;0;Organism;2015
Citrobacter;87;0;Organism;2015
Enterbacter;87;0;Organism;2015
Enterobacter;87;0;Organism;2015
Enterobacteriaceae;87;4;Organism;2015
Escherichia;87;0;Organism;2015
Klebsiella;87;4;Organism;2015
Leclercia;87;0;Organism;2015
Morganella;87;0;Organism;2015
Pantoea;87;0;Organism;2015
Proteus;87;0;Organism;2015
Pseudomonas;87;0;Organism;2015
Raoultella;87;0;Organism;2015
Salmonella;87;0;Organism;2015
Serratia;87;4;Organism;2015
Resolvase found;87;5;Transpos.;2015
Tn4401;;0;Transpos.;2015
Tn4401 fragmented;;0;Transpos.;2015
CMY;21;0;β-lactamases;1997
CTX-M;21;0;β-lactamases;1997
DHA;21;0;β-lactamases;1997
FOX;21;0;β-lactamases;1997
GES;21;0;β-lactamases;1997
IMP;21;0;β-lactamases;1997
LAP;21;0;β-lactamases;1997
OXA;21;0;β-lactamases;1997
PSE;21;0;β-lactamases;1997
SHV;21;0;β-lactamases;1997
TEM;21;0;β-lactamases;1997
VEB;21;0;β-lactamases;1997
umuC/D;21;2;features;1997
Plasmid-segregation;21;2;features;1997
Toxin-antitoxin;21;0;features;1997
psiA/B;21;2;features;1997
Mercuric Res.;21;0;features;1997
Copper Res.;21;2;features;1997
Arsenic Res.;21;2;features;1997
IncA/C;21;0;Inc-group;1997
IncA/C2;21;0;Inc-group;1997
IncFIA;21;0;Inc-group;1997
IncFIB;21;0;Inc-group;1997
IncFIC;21;0;Inc-group;1997
IncFII;21;0;Inc-group;1997
IncHI1A;21;0;Inc-group;1997
IncHI1B;21;0;Inc-group;1997
IncHI2;21;0;Inc-group;1997
IncHI2A;21;0;Inc-group;1997
IncI2;21;0;Inc-group;1997
IncL/M;21;0;Inc-group;1997
IncN;21;3;Inc-group;1997
IncN2;21;0;Inc-group;1997
IncN3;21;0;Inc-group;1997
IncP;21;0;Inc-group;1997
IncQ1;21;0;Inc-group;1997
IncQ2;21;0;Inc-group;1997
IncU;21;0;Inc-group;1997
IncX3;21;0;Inc-group;1997
IncY;21;0;Inc-group;1997
Acinetobacter;21;0;Organism;1997
Aeromonas;21;0;Organism;1997
Citrobacter;21;0;Organism;1997
Enterbacter;21;0;Organism;1997
Enterobacter;21;4;Organism;1997
Enterobacteriaceae;21;4;Organism;1997
Escherichia;21;0;Organism;1997
Klebsiella;21;4;Organism;1997
Leclercia;21;4;Organism;1997
Morganella;21;0;Organism;1997
Pantoea;21;0;Organism;1997
Proteus;21;0;Organism;1997
Pseudomonas;21;0;Organism;1997
Raoultella;21;0;Organism;1997
Salmonella;21;0;Organism;1997
Serratia;21;0;Organism;1997
Resolvase found;21;5;Transpos.;1997
Tn4401;;0;Transpos.;1997
Tn4401 fragmented;;5;Transpos.;1997
CMY;95;0;β-lactamases;2015
CTX-M;95;0;β-lactamases;2015
DHA;95;0;β-lactamases;2015
FOX;95;0;β-lactamases;2015
GES;95;0;β-lactamases;2015
IMP;95;0;β-lactamases;2015
